/usr/local/lib/python3.10/dist-packages/torch/utils/_pytree.py:185: FutureWarning: optree is installed but the version is too old to support PyTorch Dynamo in C++ pytree. C++ pytree support is disabled. Please consider upgrading optree using `python3 -m pip install --upgrade 'optree>=0.13.0'`.
  warnings.warn(
/usr/lib/python3/dist-packages/requests/__init__.py:87: RequestsDependencyWarning: urllib3 (2.5.0) or chardet (4.0.0) doesn't match a supported version!
  warnings.warn("urllib3 ({}) or chardet ({}) doesn't match a supported "
wandb: Currently logged in as: bloggerwang1217 (bloggerwang1217-national-taiwan-university) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run 62yema0t
wandb: Tracking run with wandb version 0.23.0
wandb: Run data is saved locally in /home/bloggerwang/robot-vaccum-rl/wandb/run-20251118_054540-62yema0t
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run collision-50-energy-100-epsilon-0
wandb: ⭐️ View project at https://wandb.ai/lazyhao-national-taiwan-university/robot-vacuum-rl
wandb: 🚀 View run at https://wandb.ai/lazyhao-national-taiwan-university/robot-vacuum-rl/runs/62yema0t
Using device: cuda
[Episode 0] Steps: 2 | Survival: 1/4 | Mean Reward: -0.86 | Collisions: 1 | Kills: 0
[Episode 976] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 977] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 978] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 979] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 980] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 981] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 982] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 983] Steps: 500 | Survival: 4/4 | Mean Reward: 250.87 | Collisions: 0 | Kills: 0
[Episode 984] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 985] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 986] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 987] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 988] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 989] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 990] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 991] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 992] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 993] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 994] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 995] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 996] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 997] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 998] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 999] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
Models saved to: /home/bloggerwang/robot-vaccum-rl/models/batch_training_20251118_021958/collision-50-energy-100-epsilon-0/episode_1000
[Episode 1000] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 1001] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1002] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1003] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1004] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1005] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1006] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1007] Steps: 500 | Survival: 4/4 | Mean Reward: 254.29 | Collisions: 0 | Kills: 0
[Episode 1008] Steps: 500 | Survival: 4/4 | Mean Reward: 253.87 | Collisions: 0 | Kills: 0
[Episode 1009] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1010] Steps: 118 | Survival: 3/4 | Mean Reward: 59.18 | Collisions: 0 | Kills: 0
[Episode 1011] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1012] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1013] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1014] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1015] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1016] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1017] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1018] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1019] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1020] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1021] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1022] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1023] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1024] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1025] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1026] Steps: 2 | Survival: 3/4 | Mean Reward: 0.52 | Collisions: 0 | Kills: 0
[Episode 1027] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1028] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1029] Steps: 500 | Survival: 4/4 | Mean Reward: 253.00 | Collisions: 0 | Kills: 0
[Episode 1030] Steps: 500 | Survival: 4/4 | Mean Reward: 200.49 | Collisions: 0 | Kills: 0
[Episode 1031] Steps: 500 | Survival: 4/4 | Mean Reward: 201.71 | Collisions: 0 | Kills: 0
[Episode 1032] Steps: 500 | Survival: 4/4 | Mean Reward: 205.37 | Collisions: 0 | Kills: 0
[Episode 1033] Steps: 500 | Survival: 4/4 | Mean Reward: 246.12 | Collisions: 0 | Kills: 0
[Episode 1034] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1035] Steps: 500 | Survival: 4/4 | Mean Reward: 246.12 | Collisions: 0 | Kills: 0
[Episode 1036] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1037] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1038] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1039] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1040] Steps: 500 | Survival: 4/4 | Mean Reward: 253.87 | Collisions: 0 | Kills: 0
[Episode 1041] Steps: 500 | Survival: 4/4 | Mean Reward: 253.12 | Collisions: 0 | Kills: 0
[Episode 1042] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1043] Steps: 500 | Survival: 4/4 | Mean Reward: 254.29 | Collisions: 0 | Kills: 0
[Episode 1044] Steps: 500 | Survival: 4/4 | Mean Reward: 202.75 | Collisions: 0 | Kills: 0
[Episode 1045] Steps: 500 | Survival: 4/4 | Mean Reward: 199.37 | Collisions: 0 | Kills: 0
[Episode 1046] Steps: 500 | Survival: 4/4 | Mean Reward: 251.87 | Collisions: 0 | Kills: 0
[Episode 1047] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1048] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 1049] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1050] Steps: 500 | Survival: 4/4 | Mean Reward: 252.85 | Collisions: 0 | Kills: 0
[Episode 1051] Steps: 500 | Survival: 4/4 | Mean Reward: 244.87 | Collisions: 0 | Kills: 0
[Episode 1052] Steps: 500 | Survival: 4/4 | Mean Reward: 254.86 | Collisions: 0 | Kills: 0
[Episode 1053] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 1054] Steps: 500 | Survival: 4/4 | Mean Reward: 248.37 | Collisions: 0 | Kills: 0
[Episode 1055] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1056] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1057] Steps: 500 | Survival: 4/4 | Mean Reward: 244.25 | Collisions: 0 | Kills: 0
[Episode 1058] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 1059] Steps: 500 | Survival: 4/4 | Mean Reward: 254.82 | Collisions: 0 | Kills: 0
[Episode 1060] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1061] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 1062] Steps: 500 | Survival: 4/4 | Mean Reward: 248.87 | Collisions: 0 | Kills: 0
[Episode 1063] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 1064] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1065] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1066] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1067] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1068] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1069] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 1070] Steps: 500 | Survival: 4/4 | Mean Reward: 254.79 | Collisions: 0 | Kills: 0
[Episode 1071] Steps: 500 | Survival: 4/4 | Mean Reward: 253.00 | Collisions: 0 | Kills: 0
[Episode 1072] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1073] Steps: 500 | Survival: 4/4 | Mean Reward: 254.25 | Collisions: 0 | Kills: 0
[Episode 1074] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1075] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1076] Steps: 500 | Survival: 4/4 | Mean Reward: 254.06 | Collisions: 0 | Kills: 0
[Episode 1077] Steps: 500 | Survival: 4/4 | Mean Reward: 253.37 | Collisions: 0 | Kills: 0
[Episode 1078] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1079] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1080] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1081] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1082] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1083] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1084] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1085] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1086] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1087] Steps: 500 | Survival: 4/4 | Mean Reward: 254.27 | Collisions: 0 | Kills: 0
[Episode 1088] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1089] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1090] Steps: 500 | Survival: 4/4 | Mean Reward: 254.49 | Collisions: 0 | Kills: 0
[Episode 1091] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1092] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1093] Steps: 500 | Survival: 4/4 | Mean Reward: 253.75 | Collisions: 0 | Kills: 0
[Episode 1094] Steps: 500 | Survival: 4/4 | Mean Reward: 253.97 | Collisions: 0 | Kills: 0
[Episode 1095] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1096] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1097] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1098] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 1099] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1100] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1101] Steps: 500 | Survival: 4/4 | Mean Reward: 254.00 | Collisions: 0 | Kills: 0
[Episode 1102] Steps: 500 | Survival: 4/4 | Mean Reward: 253.75 | Collisions: 0 | Kills: 0
[Episode 1103] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1104] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1105] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 1106] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 1107] Steps: 500 | Survival: 4/4 | Mean Reward: 254.12 | Collisions: 0 | Kills: 0
[Episode 1108] Steps: 500 | Survival: 4/4 | Mean Reward: 253.25 | Collisions: 0 | Kills: 0
[Episode 1109] Steps: 500 | Survival: 4/4 | Mean Reward: 252.25 | Collisions: 0 | Kills: 0
[Episode 1110] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1111] Steps: 500 | Survival: 4/4 | Mean Reward: 253.09 | Collisions: 0 | Kills: 0
[Episode 1112] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1113] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1114] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 1115] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1116] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1117] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1118] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1119] Steps: 500 | Survival: 4/4 | Mean Reward: 254.25 | Collisions: 0 | Kills: 0
[Episode 1120] Steps: 500 | Survival: 4/4 | Mean Reward: 254.00 | Collisions: 0 | Kills: 0
[Episode 1121] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1122] Steps: 500 | Survival: 4/4 | Mean Reward: 253.75 | Collisions: 0 | Kills: 0
[Episode 1123] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 1124] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1125] Steps: 500 | Survival: 4/4 | Mean Reward: 254.07 | Collisions: 0 | Kills: 0
[Episode 1126] Steps: 500 | Survival: 4/4 | Mean Reward: 254.25 | Collisions: 0 | Kills: 0
[Episode 1127] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1128] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 1129] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1130] Steps: 500 | Survival: 4/4 | Mean Reward: 254.12 | Collisions: 0 | Kills: 0
[Episode 1131] Steps: 500 | Survival: 4/4 | Mean Reward: 254.42 | Collisions: 0 | Kills: 0
[Episode 1132] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 1133] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1134] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 1135] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 1136] Steps: 500 | Survival: 4/4 | Mean Reward: 253.87 | Collisions: 0 | Kills: 0
[Episode 1137] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1138] Steps: 500 | Survival: 4/4 | Mean Reward: 233.25 | Collisions: 0 | Kills: 0
[Episode 1139] Steps: 500 | Survival: 4/4 | Mean Reward: 233.62 | Collisions: 0 | Kills: 0
[Episode 1140] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1141] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 1142] Steps: 500 | Survival: 4/4 | Mean Reward: 254.12 | Collisions: 0 | Kills: 0
[Episode 1143] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1144] Steps: 500 | Survival: 4/4 | Mean Reward: 254.24 | Collisions: 0 | Kills: 0
[Episode 1145] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1146] Steps: 500 | Survival: 4/4 | Mean Reward: 254.40 | Collisions: 0 | Kills: 0
[Episode 1147] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1148] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1149] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1150] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1151] Steps: 500 | Survival: 4/4 | Mean Reward: 253.87 | Collisions: 0 | Kills: 0
[Episode 1152] Steps: 500 | Survival: 4/4 | Mean Reward: 253.87 | Collisions: 0 | Kills: 0
[Episode 1153] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1154] Steps: 500 | Survival: 4/4 | Mean Reward: 254.25 | Collisions: 0 | Kills: 0
[Episode 1155] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1156] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1157] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1158] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1159] Steps: 500 | Survival: 4/4 | Mean Reward: 254.25 | Collisions: 0 | Kills: 0
[Episode 1160] Steps: 500 | Survival: 4/4 | Mean Reward: 254.25 | Collisions: 0 | Kills: 0
[Episode 1161] Steps: 500 | Survival: 4/4 | Mean Reward: 254.12 | Collisions: 0 | Kills: 0
[Episode 1162] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 1163] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1164] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 1165] Steps: 500 | Survival: 4/4 | Mean Reward: 254.76 | Collisions: 0 | Kills: 0
[Episode 1166] Steps: 500 | Survival: 4/4 | Mean Reward: 252.62 | Collisions: 0 | Kills: 0
[Episode 1167] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 1168] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1169] Steps: 500 | Survival: 4/4 | Mean Reward: 252.40 | Collisions: 0 | Kills: 0
[Episode 1170] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1171] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 1172] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1173] Steps: 500 | Survival: 4/4 | Mean Reward: 246.37 | Collisions: 0 | Kills: 0
[Episode 1174] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1175] Steps: 500 | Survival: 4/4 | Mean Reward: 254.12 | Collisions: 0 | Kills: 0
[Episode 1176] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 1177] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1178] Steps: 500 | Survival: 4/4 | Mean Reward: 253.51 | Collisions: 0 | Kills: 0
[Episode 1179] Steps: 500 | Survival: 4/4 | Mean Reward: 254.00 | Collisions: 0 | Kills: 0
[Episode 1180] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1181] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1182] Steps: 500 | Survival: 4/4 | Mean Reward: 254.25 | Collisions: 0 | Kills: 0
[Episode 1183] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1184] Steps: 500 | Survival: 4/4 | Mean Reward: 253.61 | Collisions: 0 | Kills: 0
[Episode 1185] Steps: 500 | Survival: 4/4 | Mean Reward: 253.50 | Collisions: 0 | Kills: 0
[Episode 1186] Steps: 500 | Survival: 4/4 | Mean Reward: 253.86 | Collisions: 0 | Kills: 0
[Episode 1187] Steps: 500 | Survival: 4/4 | Mean Reward: 253.02 | Collisions: 0 | Kills: 0
[Episode 1188] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1189] Steps: 500 | Survival: 4/4 | Mean Reward: 252.11 | Collisions: 0 | Kills: 0
[Episode 1190] Steps: 500 | Survival: 4/4 | Mean Reward: 253.22 | Collisions: 0 | Kills: 0
[Episode 1191] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1192] Steps: 500 | Survival: 4/4 | Mean Reward: 251.72 | Collisions: 0 | Kills: 0
[Episode 1193] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1194] Steps: 500 | Survival: 4/4 | Mean Reward: 252.37 | Collisions: 0 | Kills: 0
[Episode 1195] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1196] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1197] Steps: 500 | Survival: 4/4 | Mean Reward: 253.17 | Collisions: 0 | Kills: 0
[Episode 1198] Steps: 500 | Survival: 4/4 | Mean Reward: 195.50 | Collisions: 0 | Kills: 0
[Episode 1199] Steps: 500 | Survival: 4/4 | Mean Reward: 251.25 | Collisions: 0 | Kills: 0
[Episode 1200] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 1201] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1202] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1203] Steps: 500 | Survival: 4/4 | Mean Reward: 254.54 | Collisions: 0 | Kills: 0
[Episode 1204] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 1205] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 1206] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 1207] Steps: 500 | Survival: 4/4 | Mean Reward: 254.00 | Collisions: 0 | Kills: 0
[Episode 1208] Steps: 500 | Survival: 4/4 | Mean Reward: 254.36 | Collisions: 0 | Kills: 0
[Episode 1209] Steps: 500 | Survival: 4/4 | Mean Reward: 253.69 | Collisions: 0 | Kills: 0
[Episode 1210] Steps: 500 | Survival: 4/4 | Mean Reward: 253.50 | Collisions: 0 | Kills: 0
[Episode 1211] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1212] Steps: 500 | Survival: 4/4 | Mean Reward: 253.25 | Collisions: 0 | Kills: 0
[Episode 1213] Steps: 500 | Survival: 4/4 | Mean Reward: 253.47 | Collisions: 0 | Kills: 0
[Episode 1214] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 1215] Steps: 500 | Survival: 4/4 | Mean Reward: 254.41 | Collisions: 0 | Kills: 0
[Episode 1216] Steps: 500 | Survival: 4/4 | Mean Reward: 253.87 | Collisions: 0 | Kills: 0
[Episode 1217] Steps: 500 | Survival: 4/4 | Mean Reward: 253.87 | Collisions: 0 | Kills: 0
